,Customer_ID,Gender,Age,Married, Dependents,City,Zip_Code,Referrals,Tenure,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium Tech Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
4399,6202-DYYFX,Female,64,No,0,West Covina,91792,0,22,Offer D,Yes,19,Yes,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,-5,1783,0,0,433,2217,Stayed,Not Applicable,Not Applicable
4400,6202-JVYEU,Male,28,No,0,Chino,91710,0,9,None,Yes,4,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19,164,0,0,36,200,Stayed,Not Applicable,Not Applicable
4401,6203-HBZPA,Male,57,No,0,Forestville,95436,0,52,None,No,0,No,Yes,DSL,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,63,3334,0,0,0,3334,Stayed,Not Applicable,Not Applicable
4402,6204-IEUXJ,Female,30,No,0,Yorba Linda,92886,0,3,Offer E,Yes,40,No,Yes,Fiber Optic,58,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,80,217,0,0,122,339,Churned,Attitude,Attitude of service provider
4403,6207-WIOLX,Female,27,Yes,0,Avalon,90704,6,25,Offer C,No,0,No,Yes,DSL,48,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,58,1502,4,0,0,1498,Churned,Attitude,Attitude of support person
4404,6210-KBBPI,Male,67,No,0,West Covina,91790,0,9,None,Yes,10,Yes,Yes,Fiber Optic,15,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99,919,0,0,95,1015,Churned,Competitor,Competitor had better devices
4405,6211-WHMYA,Female,77,No,0,Chula Vista,91915,0,64,None,No,0,No,Yes,DSL,21,No,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43,2751,0,30,0,2781,Stayed,Not Applicable,Not Applicable
4406,6211-WWLTF,Male,46,Yes,0,Oakhurst,93644,3,63,Offer B,Yes,26,No,Yes,Fiber Optic,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,99,6330,0,0,1689,8019,Stayed,Not Applicable,Not Applicable
4407,6212-ATMLK,Female,42,No,0,Rancho Cucamonga,91701,0,50,None,Yes,49,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95,4729,0,140,2457,7326,Stayed,Not Applicable,Not Applicable
4408,6214-EDAKZ,Female,32,Yes,1,Elverta,95626,1,22,None,Yes,5,No,Yes,DSL,19,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,55,1206,0,30,115,1351,Churned,Dissatisfaction,Service dissatisfaction
4409,6215-NQCPY,Male,53,No,0,Yreka,96097,0,15,Offer D,Yes,10,Yes,Yes,Fiber Optic,15,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99,1566,0,0,151,1718,Stayed,Not Applicable,Not Applicable
4410,6217-KDYWC,Male,58,No,0,Lomita,90717,0,57,None,Yes,5,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19,1170,0,0,325,1496,Stayed,Not Applicable,Not Applicable
4411,6217-TOWGS,Female,29,Yes,0,San Jose,95113,5,17,Offer D,Yes,7,Yes,Yes,DSL,52,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75,1322,0,0,129,1451,Stayed,Not Applicable,Not Applicable
4412,6218-KNUBD,Male,58,No,0,Lodi,95242,0,6,None,Yes,10,No,Yes,Cable,8,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59,357,0,0,65,422,Stayed,Not Applicable,Not Applicable
4413,6221-AVQYL,Male,37,No,0,Glendale,91203,0,2,None,Yes,2,Yes,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73,131,0,0,5,136,Churned,Price,Price too high
4414,6223-DHJGV,Female,56,No,0,Los Angeles,90056,0,42,None,Yes,23,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20,958,0,0,976,1934,Stayed,Not Applicable,Not Applicable
4415,6227-FBDXH,Male,50,Yes,0,Essex,92332,10,69,Offer A,Yes,3,Yes,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99,6841,0,0,262,7104,Stayed,Not Applicable,Not Applicable
4416,6227-HWPWX,Female,40,No,0,Victorville,92392,0,15,Offer D,Yes,4,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69,994,0,0,70,1064,Churned,Competitor,Competitor had better devices
4417,6229-LSCKB,Male,69,No,0,Encino,91436,0,6,Offer E,Yes,48,No,Yes,Fiber Optic,11,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79,497,0,0,289,787,Stayed,Not Applicable,Not Applicable
4418,6229-UOLQL,Male,24,Yes,2,White Water,92282,8,56,Offer B,No,0,No,Yes,Cable,41,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,52,2884,0,0,0,2884,Stayed,Not Applicable,Not Applicable
4419,6230-BSUXY,Female,71,No,0,Paramount,90723,0,1,None,Yes,42,No,Yes,Fiber Optic,8,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85,85,0,0,42,127,Churned,Dissatisfaction,Network reliability
4420,6231-WFGFH,Male,39,Yes,2,Benicia,94510,4,4,None,Yes,3,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20,77,0,0,14,92,Stayed,Not Applicable,Not Applicable
4421,6233-HXJMX,Female,42,No,0,Alpine,91901,0,45,Offer B,Yes,13,Yes,Yes,Fiber Optic,8,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89,4192,0,0,621,4814,Stayed,Not Applicable,Not Applicable
4422,6234-PFPXL,Male,42,Yes,0,Sacramento,95829,6,22,None,Yes,35,Yes,Yes,Fiber Optic,29,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,95,2234,0,0,783,3018,Stayed,Not Applicable,Not Applicable
4423,6234-RAAPL,Female,60,Yes,0,Los Angeles,90038,7,72,None,Yes,23,Yes,Yes,Fiber Optic,26,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,99,7251,0,0,1703,8955,Stayed,Not Applicable,Not Applicable
4424,6235-VDHOM,Female,77,No,0,Riverside,92509,0,5,Offer E,No,0,No,Yes,DSL,26,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,28,131,0,0,0,131,Churned,Dissatisfaction,Limited range of services
4425,6240-EURKS,Female,27,No,0,Plymouth,95669,0,18,None,No,0,No,Yes,DSL,85,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,35,553,0,70,0,623,Churned,Competitor,Competitor offered more data
4426,6242-FEGFD,Male,43,Yes,0,Stratford,93266,5,66,None,Yes,36,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,96,6424,0,0,2412,8836,Stayed,Not Applicable,Not Applicable
4427,6242-MBHPK,Female,67,Yes,0,Hathaway Pines,95233,1,23,None,Yes,41,No,Yes,Fiber Optic,12,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,95,2326,0,0,963,3289,Stayed,Not Applicable,Not Applicable
4428,6242-SGYTS,Male,19,Yes,3,Oakland,94603,6,62,Offer B,Yes,15,Yes,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,94,5791,0,0,977,6768,Stayed,Not Applicable,Not Applicable
4429,6243-OZGFH,Female,47,No,0,Vista,92084,0,23,None,No,0,No,Yes,DSL,14,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,44,996,25,40,0,1011,Stayed,Not Applicable,Not Applicable
4430,6244-BESBM,Male,61,Yes,1,Geyserville,95441,6,69,None,Yes,12,No,Yes,Fiber Optic,30,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,95,6671,0,0,829,7501,Stayed,Not Applicable,Not Applicable
4431,6248-BSHKG,Male,42,Yes,3,Soledad,93960,7,61,Offer B,Yes,31,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20,1226,0,0,1920,3147,Stayed,Not Applicable,Not Applicable
4432,6248-TKCQV,Female,37,Yes,0,Upper Lake,95485,5,70,None,Yes,43,Yes,Yes,DSL,17,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80,5460,0,0,3066,8526,Stayed,Not Applicable,Not Applicable
4433,6250-CGGUN,Male,41,No,0,Esparto,95627,0,54,Offer B,Yes,30,No,Yes,Fiber Optic,18,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,84,4484,0,0,1655,6139,Stayed,Not Applicable,Not Applicable
4434,6252-DFGTK,Female,64,Yes,0,O Neals,93645,1,37,None,Yes,30,Yes,Yes,DSL,11,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,68,2479,0,0,1123,3602,Stayed,Not Applicable,Not Applicable
4435,6253-GNHWH,Female,63,Yes,3,Pacific Palisades,90272,9,71,None,Yes,45,Yes,Yes,DSL,52,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,71,5224,0,0,3252,8477,Stayed,Not Applicable,Not Applicable
4436,6253-WRFHY,Male,59,Yes,1,Marshall,94940,1,13,None,Yes,13,No,Yes,DSL,21,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,64,877,0,0,173,1050,Stayed,Not Applicable,Not Applicable
4437,6257-DTAYD,Male,27,Yes,0,Fallbrook,92028,1,71,Offer A,Yes,3,Yes,Yes,Fiber Optic,85,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104,7365,0,0,274,7639,Stayed,Not Applicable,Not Applicable
4438,6257-RJOHI,Male,58,No,0,San Diego,92110,0,4,Offer E,Yes,1,No,Yes,DSL,21,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50,202,0,0,7,209,Stayed,Not Applicable,Not Applicable
4439,6258-NGCNG,Male,54,No,0,Compton,90220,0,7,Offer E,Yes,1,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,23,173,0,0,9,182,Stayed,Not Applicable,Not Applicable
4440,6258-PVZWJ,Male,38,Yes,0,Clio,96106,1,68,Offer A,Yes,11,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90,6302,0,0,804,7107,Stayed,Not Applicable,Not Applicable
4441,6259-WJQLC,Male,77,No,0,Pacifica,94044,0,32,Offer C,Yes,1,Yes,Yes,Fiber Optic,5,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,81,2619,19,0,35,2635,Stayed,Not Applicable,Not Applicable
4442,6260-ONULR,Male,55,No,0,Middletown,95461,0,1,None,Yes,42,No,Yes,Cable,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,62,62,0,0,42,104,Joined,Not Applicable,Not Applicable
4443,6260-XLACS,Male,49,No,0,Casmalia,93429,0,4,None,Yes,23,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19,117,0,0,92,209,Stayed,Not Applicable,Not Applicable
4444,6261-LHRTG,Female,27,No,0,Upland,91786,0,26,None,Yes,39,No,Yes,Cable,42,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54,1406,0,0,1035,2442,Stayed,Not Applicable,Not Applicable
4445,6261-RCVNS,Female,22,No,0,Rodeo,94572,0,42,Offer B,Yes,5,No,Yes,DSL,53,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,73,3160,0,0,241,3402,Churned,Price,Price too high
4446,6265-FRMTQ,Male,56,No,0,Scotia,95565,0,31,None,Yes,25,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20,609,0,0,792,1402,Stayed,Not Applicable,Not Applicable
4447,6265-SXWBU,Male,35,Yes,2,Shingletown,96088,9,69,None,Yes,42,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,95,6511,0,0,2929,9440,Stayed,Not Applicable,Not Applicable
4448,6266-QHOJZ,Female,47,No,0,Lomita,90717,0,65,None,Yes,38,Yes,Yes,Fiber Optic,7,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,89,5844,0,0,2491,8336,Stayed,Not Applicable,Not Applicable
4449,6267-DCFFZ,Female,68,Yes,0,Madeline,96119,8,30,Offer C,Yes,47,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,90,2627,0,0,1432,4059,Stayed,Not Applicable,Not Applicable
4450,6270-OMFIW,Male,33,Yes,0,Valley Springs,95252,9,60,Offer B,Yes,47,No,Yes,Cable,29,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94,5610,0,0,2844,8454,Churned,Attitude,Attitude of support person
4451,6275-YDUVO,Female,62,No,0,Orosi,93647,0,2,Offer E,Yes,24,No,Yes,Fiber Optic,27,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,-5,178,0,0,48,226,Churned,Attitude,Attitude of service provider
4452,6278-FEPBZ,Female,57,No,0,San Bernardino,92410,0,9,Offer E,Yes,2,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,186,0,0,23,209,Stayed,Not Applicable,Not Applicable
4453,6281-FKEWS,Female,58,No,0,Berry Creek,95916,0,44,None,No,0,No,Yes,Cable,3,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,49,2265,0,0,0,2265,Stayed,Not Applicable,Not Applicable
4454,6283-GITPX,Male,20,No,3,Beaumont,92223,0,71,Offer A,Yes,4,No,Yes,DSL,52,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,76,5522,0,0,337,5860,Stayed,Not Applicable,Not Applicable
4455,6284-AHOOQ,Male,71,No,0,Avenal,93204,0,22,None,Yes,46,Yes,Yes,Fiber Optic,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90,1910,0,0,1014,2925,Churned,Other,Don't know
4456,6284-KMNUF,Female,33,Yes,0,Twentynine Palms,92278,10,56,Offer B,Yes,37,Yes,Yes,Fiber Optic,11,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98,5270,0,0,2100,7370,Stayed,Not Applicable,Not Applicable
4457,6285-FTQBF,Male,53,Yes,3,Hawthorne,90250,4,72,Offer A,Yes,36,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25,1867,0,0,2651,4518,Stayed,Not Applicable,Not Applicable
4458,6286-SUUWT,Male,44,No,0,Arnold,95223,0,1,Offer E,Yes,27,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19,19,0,0,27,47,Joined,Not Applicable,Not Applicable
4459,6286-ZHAOK,Female,47,Yes,7,Firebaugh,93622,6,20,Offer D,Yes,36,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25,507,0,0,737,1244,Stayed,Not Applicable,Not Applicable
4460,6288-CHQJB,Female,21,Yes,0,San Bernardino,92405,3,54,Offer B,Yes,28,No,Yes,DSL,76,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,69,3871,0,0,1521,5393,Stayed,Not Applicable,Not Applicable
4461,6288-LBEAR,Female,22,No,0,Yountville,94599,0,23,None,Yes,15,No,Yes,Fiber Optic,46,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79,1783,0,0,349,2132,Stayed,Not Applicable,Not Applicable
4462,6289-CPNLD,Male,33,Yes,0,Temecula,92591,3,33,Offer C,Yes,33,No,Yes,DSL,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,73,2405,0,0,1099,3504,Churned,Competitor,Competitor had better devices
4463,6292-TOSSS,Male,64,No,0,Mt Baldy,91759,0,50,Offer B,Yes,47,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24,1195,0,0,2358,3553,Stayed,Not Applicable,Not Applicable
4464,6295-OSINB,Male,20,Yes,0,Samoa,95564,2,72,Offer A,Yes,6,Yes,Yes,Fiber Optic,73,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109,7880,0,10,496,8386,Stayed,Not Applicable,Not Applicable
4465,6296-DDOOR,Female,19,No,0,Laguna Beach,92651,0,19,None,Yes,24,No,Yes,Cable,69,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,58,1045,0,0,462,1507,Stayed,Not Applicable,Not Applicable
4466,6297-NOOPG,Female,41,Yes,0,Temecula,92592,4,70,None,Yes,28,Yes,Yes,Fiber Optic,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110,7752,0,0,1997,9749,Stayed,Not Applicable,Not Applicable
4467,6298-QDFNH,Male,48,No,0,Banning,92220,0,22,None,Yes,19,Yes,Yes,Fiber Optic,17,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79,1730,0,0,422,2152,Churned,Dissatisfaction,Product dissatisfaction
4468,6300-BWMJX,Female,45,Yes,0,Valencia,91355,1,59,None,Yes,20,Yes,Yes,Fiber Optic,26,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,93,5386,36,0,1226,6576,Stayed,Not Applicable,Not Applicable
4469,6302-JGYRJ,Male,37,No,0,Chico,95928,0,31,None,Yes,6,Yes,Yes,DSL,3,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,79,2587,0,0,208,2795,Churned,Dissatisfaction,Product dissatisfaction
4470,6303-KFWSL,Female,28,No,0,Los Angeles,90071,0,29,None,Yes,39,Yes,Yes,DSL,69,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,55,1620,0,0,1141,2761,Stayed,Not Applicable,Not Applicable
4471,6304-IJFSQ,Male,63,No,0,Calipatria,92233,0,3,None,Yes,46,No,Yes,Cable,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49,130,0,0,139,269,Churned,Other,Moved
4472,6305-YLBMM,Male,50,No,0,Hood,95639,0,69,None,Yes,2,No,Yes,Fiber Optic,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104,7262,0,0,173,7435,Churned,Attitude,Attitude of service provider
4473,6308-CQRBU,Female,32,Yes,0,Zenia,95595,7,71,None,Yes,29,Yes,Yes,Fiber Optic,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,109,7707,0,0,2114,9822,Stayed,Not Applicable,Not Applicable
4474,6311-UEUME,Female,37,No,0,Los Angeles,90025,0,29,None,Yes,44,No,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78,2384,0,0,1285,3669,Churned,Price,Extra data charges
4475,6313-GIDIT,Male,73,No,0,Point Arena,95468,0,53,None,No,0,No,Yes,DSL,25,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54,2854,20,0,0,2834,Churned,Price,Price too high
4476,6317-YPKDH,Female,54,No,0,Glendale,91202,0,1,Offer E,No,0,No,Yes,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29,29,0,0,0,29,Churned,Competitor,Competitor had better devices
4477,6319-IEJWJ,Male,63,Yes,0,Camarillo,93012,1,20,None,Yes,49,No,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90,1776,0,0,993,2770,Churned,Other,Moved
4478,6319-QSUSR,Female,57,No,1,Oceanside,92056,0,11,Offer D,Yes,44,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19,216,0,0,493,709,Stayed,Not Applicable,Not Applicable
4479,6322-HRPFA,Male,42,Yes,2,Los Angeles,90026,3,49,Offer B,Yes,5,No,Yes,Cable,30,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,59,2970,0,0,259,3229,Stayed,Not Applicable,Not Applicable
4480,6322-PJJDJ,Male,58,Yes,0,Markleeville,96120,8,49,Offer B,Yes,36,No,Yes,Fiber Optic,9,No,Yes,No,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,94,4690,0,70,1778,6539,Stayed,Not Applicable,Not Applicable
4481,6323-AYBRX,Male,51,No,0,Ontario,91762,0,59,None,Yes,26,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19,1099,14,0,1571,2656,Churned,Price,Price too high
4482,6326-MTTXK,Male,56,No,0,Yuba City,95993,0,8,Offer E,Yes,3,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100,819,0,0,26,845,Churned,Attitude,Attitude of service provider
4483,6328-ZPBGN,Female,67,No,0,Riverbank,95367,0,11,None,Yes,3,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95,997,0,0,39,1037,Churned,Price,Extra data charges
4484,6330-JKLPC,Male,42,Yes,0,Somis,93066,3,11,Offer D,Yes,11,Yes,Yes,Fiber Optic,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80,896,0,0,126,1023,Churned,Dissatisfaction,Product dissatisfaction
4485,6331-EWIEB,Male,49,No,0,El Monte,91731,0,20,Offer D,Yes,1,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85,1734,0,0,27,1761,Churned,Other,Moved
4486,6331-LWDTQ,Male,49,No,0,Rialto,92377,0,10,None,Yes,33,Yes,Yes,DSL,11,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,72,794,0,80,337,1211,Churned,Dissatisfaction,Limited range of services
4487,6332-FBZRI,Male,39,Yes,1,Sacramento,95864,6,67,None,Yes,36,Yes,Yes,DSL,24,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,69,4653,9,0,2426,7069,Stayed,Not Applicable,Not Applicable
4488,6333-YDVLT,Male,61,No,0,Oakland,94607,0,65,None,Yes,33,Yes,Yes,Fiber Optic,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110,7138,0,0,2152,9290,Stayed,Not Applicable,Not Applicable
4489,6338-AVWCY,Male,19,No,0,Escondido,92027,0,3,None,No,0,No,Yes,DSL,26,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,40,130,0,0,0,130,Churned,Competitor,Competitor made better offer
4490,6339-DKLMK,Female,27,No,0,Corona,92879,0,13,Offer D,No,0,No,Yes,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31,389,0,0,0,389,Stayed,Not Applicable,Not Applicable
4491,6339-RZCBJ,Male,45,No,0,Colton,92324,0,48,None,Yes,3,No,Yes,DSL,10,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,78,3771,0,0,172,3943,Stayed,Not Applicable,Not Applicable
4492,6339-TBELP,Male,53,No,0,Fillmore,93015,0,71,None,Yes,6,Yes,Yes,Fiber Optic,15,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,86,6172,0,0,479,6651,Stayed,Not Applicable,Not Applicable
4493,6339-YPSAH,Male,54,No,0,Tehama,96090,0,9,None,Yes,1,No,Yes,Fiber Optic,22,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,73,704,0,50,16,770,Stayed,Not Applicable,Not Applicable
4494,6340-DACFT,Female,37,Yes,3,Madeline,96119,10,50,None,Yes,10,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20,1070,0,0,506,1576,Stayed,Not Applicable,Not Applicable
4495,6341-AEVKX,Female,37,Yes,0,Ontario,91762,5,62,Offer B,Yes,44,No,Yes,Fiber Optic,5,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104,6613,0,0,2786,9400,Stayed,Not Applicable,Not Applicable
4496,6341-JVQGF,Female,26,Yes,0,Van Nuys,91406,2,31,None,Yes,39,No,Yes,DSL,41,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,81,2545,0,0,1219,3765,Stayed,Not Applicable,Not Applicable
4497,6344-SFJVH,Female,41,No,0,Shasta Lake,96019,0,20,None,No,0,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24,505,0,0,0,505,Stayed,Not Applicable,Not Applicable
4498,6345-FZOQH,Male,40,Yes,0,La Canada Flintridge,91011,3,69,Offer A,Yes,30,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19,1363,0,0,2129,3492,Stayed,Not Applicable,Not Applicable
4499,6345-HOVES,Male,59,No,0,Los Osos,93402,0,34,None,No,0,No,Yes,Cable,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25,852,0,0,0,852,Stayed,Not Applicable,Not Applicable
4500,6345-ULYRW,Male,68,Yes,0,Laguna Beach,92651,1,44,None,Yes,24,Yes,Yes,Cable,14,No,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,88,3912,0,0,1083,4996,Churned,Competitor,Competitor made better offer
4501,6347-DCUIK,Male,28,No,0,Los Angeles,90043,0,10,Offer D,Yes,29,Yes,Yes,Fiber Optic,85,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,74,811,0,0,292,1104,Churned,Attitude,Attitude of support person
4502,6348-SNFUS,Male,30,Yes,0,Granada Hills,91344,5,72,Offer A,No,0,No,Yes,Cable,47,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,55,4179,0,0,0,4179,Stayed,Not Applicable,Not Applicable
4503,6349-JDHQP,Female,62,No,0,Fowler,93625,0,53,None,Yes,18,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19,1049,0,0,996,2046,Stayed,Not Applicable,Not Applicable
